codpot,agebsq,date
A017,268.8333,2025-08-16
A016,51.5833,2025-08-16
A015,1194.8333,2025-08-16
A014,909.5,2025-08-16
A013,906.875,2025-08-16
A012,22.75,2025-08-16
A011,106.9167,2025-08-16
A010,450.875,2025-08-16
A009,855.5417,2025-08-16
A008,1601.5417,2025-08-16
A007,1399.5,2025-08-16
A006,475.625,2025-08-16
A005,576.8333,2025-08-16
A004,455.5417,2025-08-16
A003,503.5417,2025-08-16
A002,660.8333,2025-08-16
A001,408.9167,2025-08-16
B001,686.875,2025-08-17
B002,1526.875,2025-08-17
B003,344.7917,2025-08-17
B004,875.5833,2025-08-17
B005,893.5833,2025-08-17
B006,556.8333,2025-08-17
B007,1713.5417,2025-08-17
B008,903.5833,2025-08-17
B009,910.875,2025-08-17
B010,914.7917,2025-08-17
B011,142.7917,2025-08-17
B012,436.875,2025-08-17
B013,678.8333,2025-08-17
B014,542.75,2025-08-17
B015,1561.5833,2025-08-17
B016,118.875,2025-08-17
B017,1567.5,2025-08-17
B018,336.9167,2025-08-17
B019,1510.9167,2025-08-17
B020,511.5,2025-08-17
B021,265.5,2025-08-17
B022,583.4583,2025-08-17
B023,72.9583,2025-08-17
B024,858.875,2025-08-17
B025,1084.8333,2025-08-17
B026,386.875,2025-08-17
B027,657.4583,2025-08-17
B028,622.7917,2025-08-17
B029,1201.5417,2025-08-17
B030,1890.9167,2025-08-17
B031,1704.7917,2025-08-17
B032,527.5,2025-08-17
B033,192.7917,2025-08-17
B034,348.875,2025-08-17
B035,736.8333,2025-08-17
B036,754.8333,2025-08-17
B037,631.5,2025-08-17
B038,58.875,2025-08-17
B039,1393.5417,2025-08-17
B040,86.9167,2025-08-17
B041,372.875,2025-08-17
B042,494.9167,2025-08-17
B043,565.5,2025-08-17
B044,93.5417,2025-08-17
B045,1200.8333,2025-08-17
B046,16.875,2025-08-17
B047,1659.4583,2025-08-17
B048,258.7917,2025-08-17
B049,447.5417,2025-08-17
B050,1679.5,2025-08-17
B051,790.8333,2025-08-17
B052,1163.0,2025-08-17
B053,127.5417,2025-08-17
B054,304.9167,2025-08-17
B055,1168.8333,2025-08-17
B056,48.9167,2025-08-17
B057,918.8333,2025-08-17
B058,651.5,2025-08-17
B059,804.9167,2025-08-17
B060,1729.5,2025-08-17
B061,227.4167,2025-08-17
B062,1623.4583,2025-08-17
B063,744.8333,2025-08-17
B064,572.75,2025-08-17
B065,672.875,2025-08-17
B066,640.8333,2025-08-17
B067,836.5417,2025-08-17
B068,807.8333,2025-08-17
B069,37.875,2025-08-17
B070,956.7917,2025-08-17
B071,286.4167,2025-08-17
B072,1009.2083,2025-08-17
B073,799.7917,2025-08-17
B074,825.8333,2025-08-17
B075,871.875,2025-08-17
B076,872.5,2025-08-17
B077,879.7917,2025-08-17
B078,1320.2083,2025-08-17
B079,1470.125,2025-08-17
B080,1665.4167,2025-08-17
B081,1419.125,2025-08-17
B082,415.7917,2025-08-17
B083,379.875,2025-08-17
B084,848.625,2025-08-17
B085,1374.5,2025-08-17
B086,889.875,2025-08-17
B087,895.8333,2025-08-17
B088,898.5,2025-08-17
B089,280.5417,2025-08-17
B090,925.8333,2025-08-17
B091,928.5,2025-08-17
B092,1497.875,2025-08-17
B093,1770.5,2025-08-17
B094,637.7917,2025-08-17
B095,1173.9167,2025-08-17
B096,906.5,2025-08-17
B097,1469.875,2025-08-17
B098,295.7917,2025-08-17
B099,1357.875,2025-08-17
B100,1200.5417,2025-08-17
B101,309.7917,2025-08-17
B102,1194.5,2025-08-17
B103,918.5,2025-08-17
B104,934.5417,2025-08-17
B105,1405.875,2025-08-17
B106,156.4583,2025-08-17
B107,1630.5,2025-08-17
B108,518.4583,2025-08-17
B109,921.8333,2025-08-17
B110,9.875,2025-08-17
B111,176.5,2025-08-17
B112,693.875,2025-08-17
B113,548.4583,2025-08-17
B114,811.9167,2025-08-17
B115,41.8333,2025-08-17
B116,1531.8333,2025-08-17
B117,168.5,2025-08-17
B118,626.4583,2025-08-17
B119,1188.5417,2025-08-17
B120,935.8333,2025-08-17
B121,914.4583,2025-08-17
B122,189.8333,2025-08-17
B123,1344.5,2025-08-17
B124,707.8333,2025-08-17
B125,943.875,2025-08-17
B126,614.5,2025-08-17
B127,533.7917,2025-08-17
B128,956.5,2025-08-17
B129,955.8333,2025-08-17
B130,949.7917,2025-08-17
B131,948.4583,2025-08-17
B132,122.5,2025-08-17
A132,955.4583,2025-08-17
A131,1138.8333,2025-08-17
A130,1690.875,2025-08-17
A129,330.875,2025-08-17
A128,587.5,2025-08-17
A127,1523.7917,2025-08-17
A126,862.9167,2025-08-17
A125,772.875,2025-08-17
A124,1578.7083,2025-08-17
A123,1153.0,2025-08-17
A122,598.8333,2025-08-17
A121,948.875,2025-08-17
A120,1178.8333,2025-08-17
A119,1194.875,2025-08-17
A118,1094.875,2025-08-17
A117,247.4583,2025-08-17
A116,205.5,2025-08-17
A115,700.875,2025-08-17
A114,318.8333,2025-08-17
A113,2.875,2025-08-17
A112,1573.5,2025-08-17
A111,1814.875,2025-08-17
A110,1187.5417,2025-08-17
A109,1335.7917,2025-08-17
A108,900.8333,2025-08-17
A107,784.8333,2025-08-17
A106,949.4167,2025-08-17
A105,1285.2083,2025-08-17
A104,1095.5417,2025-08-17
A103,1636.0417,2025-08-17
A102,828.875,2025-08-17
A101,778.8333,2025-08-17
A100,942.8333,2025-08-17
A099,216.7917,2025-08-17
A098,879.5,2025-08-17
A097,358.875,2025-08-17
A096,943.4583,2025-08-17
A095,682.875,2025-08-17
A094,935.4583,2025-08-17
A093,197.5,2025-08-17
A092,1193.5417,2025-08-17
A091,275.4583,2025-08-17
A090,956.7917,2025-08-17
A089,163.5,2025-08-17
A088,433.5833,2025-08-17
A087,928.8333,2025-08-17
A086,1428.875,2025-08-17
A085,325.5833,2025-08-17
A084,1782.875,2025-08-17
A083,1609.5,2025-08-17
A082,1158.8333,2025-08-17
A081,1379.5,2025-08-17
A080,183.5,2025-08-17
A079,1154.75,2025-08-17
A078,1581.5,2025-08-17
A077,139.5417,2025-08-17
A076,1757.5,2025-08-17
A075,507.4583,2025-08-17
A074,881.875,2025-08-17
A073,605.4583,2025-08-17
A072,80.9167,2025-08-17
A071,1442.9167,2025-08-17
A070,1546.875,2025-08-17
A069,1146.875,2025-08-17
A068,315.5833,2025-08-17
A067,1128.7917,2025-08-17
A066,723.875,2025-08-17
A065,220.5,2025-08-17
A064,812.5417,2025-08-17
A063,763.875,2025-08-17
A062,715.9583,2025-08-17
A061,421.875,2025-08-17
A060,561.8333,2025-08-17
A059,666.5417,2025-08-17
A058,202.4583,2025-08-17
A057,835.8333,2025-08-17
A056,300.5833,2025-08-17
A055,465.9167,2025-08-17
A054,795.7917,2025-08-17
A053,401.875,2025-08-17
A052,883.7917,2025-08-17
A051,1673.7917,2025-08-17
A050,1638.5,2025-08-17
A049,289.8333,2025-08-17
A048,1643.8333,2025-08-17
A047,1801.875,2025-08-17
A046,820.5833,2025-08-17
A045,868.5833,2025-08-17
A044,1721.7917,2025-08-17
A043,1187.8333,2025-08-17
A042,482.4583,2025-08-17
A041,1994.4583,2025-08-17
A040,100.5417,2025-08-17
A039,861.8333,2025-08-17
A038,539.8333,2025-08-17
A037,498.5417,2025-08-17
A036,441.875,2025-08-17
A035,1435.9167,2025-08-17
A034,490.5417,2025-08-17
A033,471.875,2025-08-17
A032,568.5,2025-08-17
A031,339.8333,2025-08-17
A030,112.5417,2025-08-17
A029,1483.8333,2025-08-17
A028,427.875,2025-08-17
A027,553.8333,2025-08-17
A026,65.875,2025-08-17
A025,1893.8333,2025-08-17
A024,393.9167,2025-08-17
A023,212.5,2025-08-17
A022,150.5,2025-08-17
A021,522.4167,2025-08-17
A020,237.7917,2025-08-17
A019,252.5,2025-08-17
A018,1708.5,2025-08-17
A017,269.8333,2025-08-17
A016,52.5833,2025-08-17
A015,1195.8333,2025-08-17
A014,910.5,2025-08-17
A013,907.875,2025-08-17
A012,23.75,2025-08-17
A011,107.9167,2025-08-17
A010,451.875,2025-08-17
A009,856.5417,2025-08-17
A008,1602.5417,2025-08-17
A007,1400.5,2025-08-17
A006,476.625,2025-08-17
A005,577.8333,2025-08-17
A004,456.5417,2025-08-17
A003,504.5417,2025-08-17
A002,661.8333,2025-08-17
A001,409.9167,2025-08-17
B001,687.875,2025-08-18
B002,1527.875,2025-08-18
B003,345.8333,2025-08-18
B004,876.5833,2025-08-18
B005,894.5833,2025-08-18
B006,557.8333,2025-08-18
B007,1714.5417,2025-08-18
B008,904.5833,2025-08-18
B009,911.875,2025-08-18
B010,915.7917,2025-08-18
B011,143.7917,2025-08-18
B012,437.875,2025-08-18
B013,679.8333,2025-08-18
B014,543.75,2025-08-18
B015,1562.5833,2025-08-18
B016,119.875,2025-08-18
B017,1568.5,2025-08-18
B018,337.9167,2025-08-18
B019,1511.9167,2025-08-18
B020,512.5,2025-08-18
B021,266.5,2025-08-18
B022,584.4583,2025-08-18
B023,73.9583,2025-08-18
B024,859.875,2025-08-18
B025,1085.8333,2025-08-18
B026,387.875,2025-08-18
B027,658.4583,2025-08-18
B028,623.7917,2025-08-18
B029,1202.5417,2025-08-18
B030,,2025-08-18
B031,1705.7917,2025-08-18
B032,528.5,2025-08-18
B033,193.7917,2025-08-18
B034,349.875,2025-08-18
B035,737.8333,2025-08-18
B036,755.8333,2025-08-18
B037,632.5,2025-08-18
B038,59.875,2025-08-18
B039,1394.5417,2025-08-18
B040,87.9167,2025-08-18
B041,373.875,2025-08-18
B042,495.9167,2025-08-18
B043,566.5,2025-08-18
B044,94.5417,2025-08-18
B045,1201.8333,2025-08-18
B046,17.875,2025-08-18
B047,1660.4583,2025-08-18
B048,259.8333,2025-08-18
B049,448.5417,2025-08-18
B050,1680.5,2025-08-18
B051,791.8333,2025-08-18
B052,1164.0,2025-08-18
B053,128.5417,2025-08-18
B054,305.9167,2025-08-18
B055,1169.8333,2025-08-18
B056,49.9167,2025-08-18
B057,919.8333,2025-08-18
B058,652.5,2025-08-18
B059,805.9167,2025-08-18
B060,1730.5,2025-08-18
B061,228.4583,2025-08-18
B062,1624.4583,2025-08-18
B063,745.8333,2025-08-18
B064,573.75,2025-08-18
B065,673.875,2025-08-18
B066,641.8333,2025-08-18
B067,837.5417,2025-08-18
B068,808.8333,2025-08-18
B069,38.875,2025-08-18
B070,957.7917,2025-08-18
B071,287.4583,2025-08-18
B072,1010.2083,2025-08-18
B073,800.7917,2025-08-18
B074,826.8333,2025-08-18
B075,872.875,2025-08-18
B076,873.5,2025-08-18
B077,880.7917,2025-08-18
B078,1321.2083,2025-08-18
B079,1471.125,2025-08-18
B080,1666.4167,2025-08-18
B081,1420.125,2025-08-18
B082,416.8333,2025-08-18
B083,380.875,2025-08-18
B084,849.625,2025-08-18
B085,1375.5,2025-08-18
B086,890.875,2025-08-18
B087,896.8333,2025-08-18
B088,899.5,2025-08-18
B089,281.5417,2025-08-18
B090,926.8333,2025-08-18
B091,929.5,2025-08-18
B092,1498.875,2025-08-18
B093,1771.5,2025-08-18
B094,638.7917,2025-08-18
B095,1174.9167,2025-08-18
B096,907.5,2025-08-18
B097,1470.875,2025-08-18
B098,296.8333,2025-08-18
B099,1358.875,2025-08-18
B100,1201.5417,2025-08-18
B101,310.8333,2025-08-18
B102,1195.5,2025-08-18
B103,919.5,2025-08-18
B104,935.5417,2025-08-18
B105,1406.875,2025-08-18
B106,157.4583,2025-08-18
B107,1631.5,2025-08-18
B108,519.4583,2025-08-18
B109,922.8333,2025-08-18
B110,10.875,2025-08-18
B111,177.5,2025-08-18
B112,694.875,2025-08-18
B113,549.4583,2025-08-18
B114,812.9167,2025-08-18
B115,42.8333,2025-08-18
B116,1532.8333,2025-08-18
B117,169.5,2025-08-18
B118,627.4583,2025-08-18
B119,1189.5417,2025-08-18
B120,936.8333,2025-08-18
B121,915.4583,2025-08-18
B122,190.8333,2025-08-18
B123,1345.5,2025-08-18
B124,708.8333,2025-08-18
B125,944.875,2025-08-18
B126,615.5,2025-08-18
B127,534.7917,2025-08-18
B128,957.5,2025-08-18
B129,956.8333,2025-08-18
B130,950.7917,2025-08-18
B131,949.4583,2025-08-18
B132,123.5,2025-08-18
A132,956.4583,2025-08-18
A131,1139.8333,2025-08-18
A130,1691.875,2025-08-18
A129,331.875,2025-08-18
A128,588.5,2025-08-18
A127,1524.7917,2025-08-18
A126,863.9167,2025-08-18
A125,773.875,2025-08-18
A124,1579.7083,2025-08-18
A123,1154.0,2025-08-18
A122,599.8333,2025-08-18
A121,949.875,2025-08-18
A120,1179.8333,2025-08-18
A119,1195.875,2025-08-18
A118,1095.875,2025-08-18
A117,248.4583,2025-08-18
A116,206.5,2025-08-18
A115,701.875,2025-08-18
A114,319.8333,2025-08-18
A113,3.875,2025-08-18
A112,1574.5,2025-08-18
A111,1815.875,2025-08-18
A110,1188.5417,2025-08-18
A109,1336.7917,2025-08-18
A108,901.8333,2025-08-18
A107,785.8333,2025-08-18
A106,950.4167,2025-08-18
A105,1286.2083,2025-08-18
A104,1096.5417,2025-08-18
A103,1637.0417,2025-08-18
A102,829.875,2025-08-18
A101,779.8333,2025-08-18
A100,943.8333,2025-08-18
A099,217.7917,2025-08-18
A098,880.5,2025-08-18
A097,359.875,2025-08-18
A096,944.4583,2025-08-18
A095,683.875,2025-08-18
A094,936.4583,2025-08-18
A093,198.5,2025-08-18
A092,1194.5417,2025-08-18
A091,276.4583,2025-08-18
A090,957.7917,2025-08-18
A089,164.5,2025-08-18
A088,434.5833,2025-08-18
A087,929.8333,2025-08-18
A086,1429.875,2025-08-18
A085,326.5833,2025-08-18
A084,1783.875,2025-08-18
A083,1610.5,2025-08-18
A082,1159.8333,2025-08-18
A081,1380.5,2025-08-18
A080,184.5,2025-08-18
A079,1155.75,2025-08-18
A078,1582.5,2025-08-18
A077,140.5417,2025-08-18
A076,1758.5,2025-08-18
A075,508.4583,2025-08-18
A074,882.875,2025-08-18
A073,606.4583,2025-08-18
A072,81.9167,2025-08-18
A071,1443.9167,2025-08-18
A070,1547.875,2025-08-18
A069,1147.875,2025-08-18
A068,316.5833,2025-08-18
A067,1129.7917,2025-08-18
A066,724.875,2025-08-18
A065,221.5,2025-08-18
A064,813.5417,2025-08-18
A063,764.875,2025-08-18
A062,716.9583,2025-08-18
A061,422.875,2025-08-18
A060,562.8333,2025-08-18
A059,667.5417,2025-08-18
A058,203.4583,2025-08-18
A057,836.8333,2025-08-18
A056,301.5833,2025-08-18
A055,466.9167,2025-08-18
A054,796.7917,2025-08-18
A053,402.875,2025-08-18
A052,884.7917,2025-08-18
A051,1674.7917,2025-08-18
A050,1639.5,2025-08-18
A049,290.8333,2025-08-18
A048,1644.8333,2025-08-18
A047,1802.875,2025-08-18
A046,821.5833,2025-08-18
A045,869.5833,2025-08-18
A044,1722.7917,2025-08-18
A043,1188.8333,2025-08-18
A042,483.4583,2025-08-18
A041,1995.4583,2025-08-18
A040,101.5417,2025-08-18
A039,862.8333,2025-08-18
A038,540.8333,2025-08-18
A037,499.5417,2025-08-18
A036,442.875,2025-08-18
A035,1436.9167,2025-08-18
A034,491.5417,2025-08-18
A033,472.875,2025-08-18
A032,569.5,2025-08-18
A031,340.8333,2025-08-18
A030,113.5417,2025-08-18
A029,1484.8333,2025-08-18
A028,428.875,2025-08-18
A027,554.8333,2025-08-18
A026,66.875,2025-08-18
A025,1894.8333,2025-08-18
A024,394.9167,2025-08-18
A023,213.5,2025-08-18
A022,151.5,2025-08-18
A021,523.4167,2025-08-18
A020,238.7917,2025-08-18
A019,253.5,2025-08-18
A018,1709.5,2025-08-18
A017,270.8333,2025-08-18
A016,53.5833,2025-08-18
A015,1196.8333,2025-08-18
A014,911.5,2025-08-18
A013,908.875,2025-08-18
A012,24.75,2025-08-18
A011,108.9167,2025-08-18
A010,452.875,2025-08-18
A009,857.5417,2025-08-18
A008,1603.5417,2025-08-18
A007,1401.5,2025-08-18
A006,477.625,2025-08-18
A005,578.8333,2025-08-18
A004,457.5417,2025-08-18
A003,505.5417,2025-08-18
A002,662.8333,2025-08-18
A001,410.9167,2025-08-18
B001,688.875,2025-08-19
B002,1528.875,2025-08-19
B003,346.7917,2025-08-19
B004,877.5833,2025-08-19
B005,895.5833,2025-08-19
B006,558.8333,2025-08-19
B007,1715.5417,2025-08-19
B008,905.5833,2025-08-19
B009,912.875,2025-08-19
B010,916.7917,2025-08-19
B011,144.7917,2025-08-19
B012,438.875,2025-08-19
B013,680.8333,2025-08-19
B014,544.75,2025-08-19
B015,1563.5833,2025-08-19
B016,120.875,2025-08-19
B017,1569.5,2025-08-19
B018,338.9167,2025-08-19
B019,1512.9167,2025-08-19
B020,513.5,2025-08-19
B021,267.5,2025-08-19
B022,585.4583,2025-08-19
B023,74.9583,2025-08-19
B024,860.875,2025-08-19
B025,1086.8333,2025-08-19
B026,388.875,2025-08-19
B027,659.4583,2025-08-19
B028,624.7917,2025-08-19
B029,1203.5417,2025-08-19
B030,,2025-08-19
B031,1706.7917,2025-08-19
B032,529.5,2025-08-19
B033,194.7917,2025-08-19
B034,350.875,2025-08-19
B035,738.8333,2025-08-19
B036,756.8333,2025-08-19
B037,633.5,2025-08-19
B038,60.875,2025-08-19
B039,1395.5417,2025-08-19
B040,88.9167,2025-08-19
B041,374.875,2025-08-19
B042,496.9167,2025-08-19
B043,567.5,2025-08-19
B044,95.5417,2025-08-19
B045,1202.8333,2025-08-19
B046,18.875,2025-08-19
B047,1661.4583,2025-08-19
B048,260.7917,2025-08-19
B049,449.5417,2025-08-19
B050,1681.5,2025-08-19
B051,792.8333,2025-08-19
B052,1165.0,2025-08-19
B053,129.5417,2025-08-19
B054,306.9167,2025-08-19
B055,1170.8333,2025-08-19
B056,50.9167,2025-08-19
B057,920.8333,2025-08-19
B058,653.5,2025-08-19
B059,806.9167,2025-08-19
B060,1731.5,2025-08-19
B061,229.4167,2025-08-19
B062,1625.4583,2025-08-19
B063,746.8333,2025-08-19
B064,574.75,2025-08-19
B065,674.875,2025-08-19
B066,642.8333,2025-08-19
B067,838.5417,2025-08-19
B068,809.8333,2025-08-19
B069,39.875,2025-08-19
B070,958.7917,2025-08-19
B071,288.4167,2025-08-19
B072,1011.2083,2025-08-19
B073,801.7917,2025-08-19
B074,827.8333,2025-08-19
B075,873.875,2025-08-19
B076,874.5,2025-08-19
B077,881.7917,2025-08-19
B078,1322.2083,2025-08-19
B079,1472.125,2025-08-19
B080,1667.4167,2025-08-19
B081,1421.125,2025-08-19
B082,417.8333,2025-08-19
B083,381.875,2025-08-19
B084,850.625,2025-08-19
B085,1376.5,2025-08-19
B086,891.875,2025-08-19
B087,897.8333,2025-08-19
B088,900.5,2025-08-19
B089,282.5417,2025-08-19
B090,927.8333,2025-08-19
B091,930.5,2025-08-19
B092,1499.875,2025-08-19
B093,1772.5,2025-08-19
B094,639.7917,2025-08-19
B095,1175.9167,2025-08-19
B096,908.5,2025-08-19
B097,1471.875,2025-08-19
B098,297.7917,2025-08-19
B099,1359.875,2025-08-19
B100,1202.5417,2025-08-19
B101,311.7917,2025-08-19
B102,1196.5,2025-08-19
B103,920.5,2025-08-19
B104,936.5417,2025-08-19
B105,1407.875,2025-08-19
B106,158.4167,2025-08-19
B107,1632.5,2025-08-19
B108,520.4583,2025-08-19
B109,923.8333,2025-08-19
B110,11.875,2025-08-19
B111,178.5,2025-08-19
B112,695.875,2025-08-19
B113,550.4583,2025-08-19
B114,813.9167,2025-08-19
B115,43.8333,2025-08-19
B116,1533.8333,2025-08-19
B117,170.5,2025-08-19
B118,628.4583,2025-08-19
B119,1190.5417,2025-08-19
B120,937.8333,2025-08-19
B121,916.4583,2025-08-19
B122,191.7917,2025-08-19
B123,1346.5,2025-08-19
B124,709.8333,2025-08-19
B125,945.875,2025-08-19
B126,616.5,2025-08-19
B127,535.7917,2025-08-19
B128,958.5,2025-08-19
B129,957.8333,2025-08-19
B130,951.7917,2025-08-19
B131,950.4583,2025-08-19
B132,124.5,2025-08-19
A132,957.4583,2025-08-19
A131,1140.8333,2025-08-19
A130,1692.875,2025-08-19
A129,332.875,2025-08-19
A128,589.5,2025-08-19
A127,1525.7917,2025-08-19
A126,864.9167,2025-08-19
A125,774.875,2025-08-19
A124,1580.7083,2025-08-19
A123,1155.0,2025-08-19
A122,600.8333,2025-08-19
A121,950.875,2025-08-19
A120,1180.8333,2025-08-19
A119,1196.875,2025-08-19
A118,1096.875,2025-08-19
A117,249.4583,2025-08-19
A116,207.5,2025-08-19
A115,702.875,2025-08-19
A114,320.8333,2025-08-19
A113,4.875,2025-08-19
A112,1575.5,2025-08-19
A111,1816.875,2025-08-19
A110,1189.5417,2025-08-19
A109,1337.7917,2025-08-19
A108,902.8333,2025-08-19
A107,786.8333,2025-08-19
A106,951.4167,2025-08-19
A105,1287.2083,2025-08-19
A104,1097.5417,2025-08-19
A103,1638.0417,2025-08-19
A102,830.875,2025-08-19
A101,780.8333,2025-08-19
A100,944.8333,2025-08-19
A099,218.7917,2025-08-19
A098,881.5,2025-08-19
A097,360.875,2025-08-19
A096,945.4583,2025-08-19
A095,684.875,2025-08-19
A094,937.4583,2025-08-19
A093,199.5,2025-08-19
A092,1195.5417,2025-08-19
A091,277.4583,2025-08-19
A090,958.7917,2025-08-19
A089,165.5,2025-08-19
A088,435.5833,2025-08-19
A087,930.8333,2025-08-19
A086,1430.875,2025-08-19
A085,327.5833,2025-08-19
A084,1784.875,2025-08-19
A083,1611.5,2025-08-19
A082,1160.8333,2025-08-19
A081,1381.5,2025-08-19
A080,185.5,2025-08-19
A079,1156.75,2025-08-19
A078,1583.5,2025-08-19
A077,141.5417,2025-08-19
A076,1759.5,2025-08-19
A075,509.4583,2025-08-19
A074,883.875,2025-08-19
A073,607.4583,2025-08-19
A072,82.9167,2025-08-19
A071,1444.9167,2025-08-19
A070,1548.875,2025-08-19
A069,1148.875,2025-08-19
A068,317.5833,2025-08-19
A067,1130.7917,2025-08-19
A066,725.875,2025-08-19
A065,222.5,2025-08-19
A064,814.5417,2025-08-19
A063,765.875,2025-08-19
A062,717.9583,2025-08-19
A061,423.875,2025-08-19
A060,563.8333,2025-08-19
A059,668.5417,2025-08-19
A058,204.4583,2025-08-19
A057,837.8333,2025-08-19
A056,302.5833,2025-08-19
A055,467.9167,2025-08-19
A054,797.7917,2025-08-19
A053,403.875,2025-08-19
A052,885.7917,2025-08-19
A051,1675.7917,2025-08-19
A050,1640.5,2025-08-19
A049,291.8333,2025-08-19
A048,1645.8333,2025-08-19
A047,1803.875,2025-08-19
A046,822.5833,2025-08-19
A045,870.5833,2025-08-19
A044,1723.7917,2025-08-19
A043,1189.8333,2025-08-19
A042,484.4583,2025-08-19
A041,1996.4583,2025-08-19
A040,102.5417,2025-08-19
A039,863.8333,2025-08-19
A038,541.8333,2025-08-19
A037,500.5417,2025-08-19
A036,443.875,2025-08-19
A035,1437.9167,2025-08-19
A034,492.5417,2025-08-19
A033,473.875,2025-08-19
A032,570.5,2025-08-19
A031,341.8333,2025-08-19
A030,114.5417,2025-08-19
A029,1485.8333,2025-08-19
A028,429.875,2025-08-19
A027,555.8333,2025-08-19
A026,67.875,2025-08-19
A025,1895.8333,2025-08-19
A024,395.9167,2025-08-19
A023,214.5,2025-08-19
A022,152.5,2025-08-19
A021,524.4167,2025-08-19
A020,239.7917,2025-08-19
A019,254.5,2025-08-19
A018,1710.5,2025-08-19
A017,271.8333,2025-08-19
A016,54.5833,2025-08-19
A015,1197.8333,2025-08-19
A014,912.5,2025-08-19
A013,909.875,2025-08-19
A012,25.75,2025-08-19
A011,109.9167,2025-08-19
A010,453.875,2025-08-19
A009,858.5417,2025-08-19
A008,1604.5417,2025-08-19
A007,1402.5,2025-08-19
A006,478.625,2025-08-19
A005,579.8333,2025-08-19
A004,458.5417,2025-08-19
A003,506.5417,2025-08-19
A002,663.8333,2025-08-19
A001,411.9167,2025-08-19
B001,689.875,2025-08-20
B002,1529.875,2025-08-20
B003,347.7917,2025-08-20
B004,878.5833,2025-08-20
B005,896.5833,2025-08-20
B006,559.8333,2025-08-20
B007,1716.5417,2025-08-20
B008,906.5833,2025-08-20
B009,913.875,2025-08-20
B010,917.7917,2025-08-20
B011,145.7917,2025-08-20
B012,439.875,2025-08-20
B013,681.8333,2025-08-20
B014,545.75,2025-08-20
B015,1564.5833,2025-08-20
B016,121.875,2025-08-20
B017,1570.5,2025-08-20
B018,339.9167,2025-08-20
B019,1513.9167,2025-08-20
B020,514.5,2025-08-20
